Source,Lever type,year,value,CPI,ExpensesGrowth
Nov3,expenditure,FY29,194059930.213,2.3,5.25
Nov3,expenditure,FY29,194059930.213,2.3,5.25
Nov3,expenditure,FY29,194059930.213,2.3,5.25
Nov3,expenditure,FY29,182260268.352,2.4,2
Nov3,expenditure,FY29,182260268.352,2.4,2
Nov3,expenditure,FY29,182260268.352,2.4,2
Nov3,expenditure,FY29,182260268.352,2.4,2
Nov3,expenditure,FY29,182260268.352,2.4,2
Nov3,expenditure,FY29,182260268.352,2.4,2
Nov3,expenditure,FY29,182260268.352,2.4,2
Nov3,expenditure,FY29,182260268.352,2.4,2
Nov3,expenditure,FY29,183154795.93299997,2.4,2.25
Nov3,expenditure,FY29,183154795.93299997,2.4,2.25
Nov3,expenditure,FY29,183154795.93299997,2.4,2.25
Nov3,expenditure,FY29,183154795.93299997,2.4,2.25
Nov3,expenditure,FY29,183154795.93299997,2.4,2.25
Nov3,expenditure,FY29,183154795.93299997,2.4,2.25
Nov3,expenditure,FY29,183154795.93299997,2.4,2.25
Nov3,expenditure,FY29,183154795.93299997,2.4,2.25
Nov3,expenditure,FY29,184051513.29999995,2.4,2.5
Nov3,expenditure,FY29,184051513.29999995,2.4,2.5
Nov3,expenditure,FY29,184051513.29999995,2.4,2.5
Nov3,expenditure,FY29,184051513.29999995,2.4,2.5
Nov3,expenditure,FY29,184051513.29999995,2.4,2.5
Nov3,expenditure,FY29,184051513.29999995,2.4,2.5
Nov3,expenditure,FY29,184051513.29999995,2.4,2.5
Nov3,expenditure,FY29,184051513.29999995,2.4,2.5
Nov3,expenditure,FY29,184950420.45300004,2.4,2.75
Nov3,expenditure,FY29,184950420.45300004,2.4,2.75
Nov3,expenditure,FY29,184950420.45300004,2.4,2.75
Nov3,expenditure,FY29,184950420.45300004,2.4,2.75
Nov3,expenditure,FY29,184950420.45300004,2.4,2.75
Nov3,expenditure,FY29,184950420.45300004,2.4,2.75
Nov3,expenditure,FY29,184950420.45300004,2.4,2.75
Nov3,expenditure,FY29,184950420.45300004,2.4,2.75
Nov3,expenditure,FY29,185851517.39200002,2.4,3
Nov3,expenditure,FY29,185851517.39200002,2.4,3
Nov3,expenditure,FY29,185851517.39200002,2.4,3
Nov3,expenditure,FY29,185851517.39200002,2.4,3
Nov3,expenditure,FY29,185851517.39200002,2.4,3
Nov3,expenditure,FY29,185851517.39200002,2.4,3
Nov3,expenditure,FY29,185851517.39200002,2.4,3
Nov3,expenditure,FY29,185851517.39200002,2.4,3
Nov3,expenditure,FY29,186754804.11699998,2.4,3.25
Nov3,expenditure,FY29,186754804.11699998,2.4,3.25
Nov3,expenditure,FY29,186754804.11699998,2.4,3.25
Nov3,expenditure,FY29,186754804.11699998,2.4,3.25
Nov3,expenditure,FY29,186754804.11699998,2.4,3.25
Nov3,expenditure,FY29,186754804.11699998,2.4,3.25
Nov3,expenditure,FY29,186754804.11699998,2.4,3.25
Nov3,expenditure,FY29,186754804.11699998,2.4,3.25
Nov3,expenditure,FY29,187660280.62799996,2.4,3.5
Nov3,expenditure,FY29,187660280.62799996,2.4,3.5
Nov3,expenditure,FY29,187660280.62799996,2.4,3.5
Nov3,expenditure,FY29,187660280.62799996,2.4,3.5
Nov3,expenditure,FY29,187660280.62799996,2.4,3.5
Nov3,expenditure,FY29,187660280.62799996,2.4,3.5
Nov3,expenditure,FY29,187660280.62799996,2.4,3.5
Nov3,expenditure,FY29,187660280.62799996,2.4,3.5
Nov3,expenditure,FY29,188567946.92500004,2.4,3.75
Nov3,expenditure,FY29,188567946.92500004,2.4,3.75
Nov3,expenditure,FY29,188567946.92500004,2.4,3.75
Nov3,expenditure,FY29,188567946.92500004,2.4,3.75
Nov3,expenditure,FY29,188567946.92500004,2.4,3.75
Nov3,expenditure,FY29,188567946.92500004,2.4,3.75
Nov3,expenditure,FY29,188567946.92500004,2.4,3.75
Nov3,expenditure,FY29,188567946.92500004,2.4,3.75
Nov3,expenditure,FY29,189477803.00800002,2.4,4
Nov3,expenditure,FY29,189477803.00800002,2.4,4
Nov3,expenditure,FY29,189477803.00800002,2.4,4
Nov3,expenditure,FY29,189477803.00800002,2.4,4
Nov3,expenditure,FY29,189477803.00800002,2.4,4
Nov3,expenditure,FY29,189477803.00800002,2.4,4
Nov3,expenditure,FY29,189477803.00800002,2.4,4
Nov3,expenditure,FY29,189477803.00800002,2.4,4
Nov3,expenditure,FY29,190389848.877,2.4,4.25
Nov3,expenditure,FY29,190389848.877,2.4,4.25
Nov3,expenditure,FY29,190389848.877,2.4,4.25
Nov3,expenditure,FY29,190389848.877,2.4,4.25
Nov3,expenditure,FY29,190389848.877,2.4,4.25
Nov3,expenditure,FY29,190389848.877,2.4,4.25
Nov3,expenditure,FY29,190389848.877,2.4,4.25
Nov3,expenditure,FY29,190389848.877,2.4,4.25
Nov3,expenditure,FY29,191304084.53199998,2.4,4.5
Nov3,expenditure,FY29,191304084.53199998,2.4,4.5
Nov3,expenditure,FY29,191304084.53199998,2.4,4.5
Nov3,expenditure,FY29,191304084.53199998,2.4,4.5
Nov3,expenditure,FY29,191304084.53199998,2.4,4.5
Nov3,expenditure,FY29,191304084.53199998,2.4,4.5
Nov3,expenditure,FY29,191304084.53199998,2.4,4.5
Nov3,expenditure,FY29,191304084.53199998,2.4,4.5
Nov3,expenditure,FY29,192220509.97300002,2.4,4.75
Nov3,expenditure,FY29,192220509.97300002,2.4,4.75
Nov3,expenditure,FY29,192220509.97300002,2.4,4.75
Nov3,expenditure,FY29,192220509.97300002,2.4,4.75
Nov3,expenditure,FY29,192220509.97300002,2.4,4.75
Nov3,expenditure,FY29,192220509.97300002,2.4,4.75
Nov3,expenditure,FY29,192220509.97300002,2.4,4.75
Nov3,expenditure,FY29,192220509.97300002,2.4,4.75
Nov3,expenditure,FY29,193139125.20000002,2.4,5
Nov3,expenditure,FY29,193139125.20000002,2.4,5
Nov3,expenditure,FY29,193139125.20000002,2.4,5
Nov3,expenditure,FY29,193139125.20000002,2.4,5
Nov3,expenditure,FY29,193139125.20000002,2.4,5
Nov3,expenditure,FY29,193139125.20000002,2.4,5
Nov3,expenditure,FY29,193139125.20000002,2.4,5
Nov3,expenditure,FY29,193139125.20000002,2.4,5
Nov3,expenditure,FY29,194059930.213,2.4,5.25
Nov3,expenditure,FY29,194059930.213,2.4,5.25
Nov3,expenditure,FY29,194059930.213,2.4,5.25
Nov3,expenditure,FY29,194059930.213,2.4,5.25
Nov3,expenditure,FY29,194059930.213,2.4,5.25
Nov3,expenditure,FY29,194059930.213,2.4,5.25
Nov3,expenditure,FY29,194059930.213,2.4,5.25
Nov3,expenditure,FY29,194059930.213,2.4,5.25
Nov3,expenditure,FY29,182260268.352,2.5,2
Nov3,expenditure,FY29,182260268.352,2.5,2
Nov3,expenditure,FY29,182260268.352,2.5,2
Nov3,expenditure,FY29,182260268.352,2.5,2
Nov3,expenditure,FY29,182260268.352,2.5,2
Nov3,expenditure,FY29,182260268.352,2.5,2
Nov3,expenditure,FY29,182260268.352,2.5,2
Nov3,expenditure,FY29,182260268.352,2.5,2
Nov3,expenditure,FY29,183154795.93299997,2.5,2.25
Nov3,expenditure,FY29,183154795.93299997,2.5,2.25
Nov3,expenditure,FY29,183154795.93299997,2.5,2.25
Nov3,expenditure,FY29,183154795.93299997,2.5,2.25
Nov3,expenditure,FY29,183154795.93299997,2.5,2.25
Nov3,expenditure,FY29,183154795.93299997,2.5,2.25
Nov3,expenditure,FY29,183154795.93299997,2.5,2.25
Nov3,expenditure,FY29,183154795.93299997,2.5,2.25
Nov3,expenditure,FY29,184051513.29999995,2.5,2.5
Nov3,expenditure,FY29,184051513.29999995,2.5,2.5
Nov3,expenditure,FY29,184051513.29999995,2.5,2.5
Nov3,expenditure,FY29,184051513.29999995,2.5,2.5
Nov3,expenditure,FY29,184051513.29999995,2.5,2.5
Nov3,expenditure,FY29,184051513.29999995,2.5,2.5
Nov3,expenditure,FY29,184051513.29999995,2.5,2.5
Nov3,expenditure,FY29,184051513.29999995,2.5,2.5
Nov3,expenditure,FY29,184950420.45300004,2.5,2.75
Nov3,expenditure,FY29,184950420.45300004,2.5,2.75
Nov3,expenditure,FY29,184950420.45300004,2.5,2.75
Nov3,expenditure,FY29,184950420.45300004,2.5,2.75
Nov3,expenditure,FY29,184950420.45300004,2.5,2.75
Nov3,expenditure,FY29,184950420.45300004,2.5,2.75
Nov3,expenditure,FY29,184950420.45300004,2.5,2.75
Nov3,expenditure,FY29,184950420.45300004,2.5,2.75
Nov3,expenditure,FY29,185851517.39200002,2.5,3
Nov3,expenditure,FY29,185851517.39200002,2.5,3
Nov3,expenditure,FY29,185851517.39200002,2.5,3
Nov3,expenditure,FY29,185851517.39200002,2.5,3
Nov3,expenditure,FY29,185851517.39200002,2.5,3
Nov3,expenditure,FY29,185851517.39200002,2.5,3
Nov3,expenditure,FY29,185851517.39200002,2.5,3
Nov3,expenditure,FY29,185851517.39200002,2.5,3
Nov3,expenditure,FY29,186754804.11699998,2.5,3.25
Nov3,expenditure,FY29,186754804.11699998,2.5,3.25
Nov3,expenditure,FY29,186754804.11699998,2.5,3.25
Nov3,expenditure,FY29,186754804.11699998,2.5,3.25
Nov3,expenditure,FY29,186754804.11699998,2.5,3.25
Nov3,expenditure,FY29,186754804.11699998,2.5,3.25
Nov3,expenditure,FY29,186754804.11699998,2.5,3.25
Nov3,expenditure,FY29,186754804.11699998,2.5,3.25
Nov3,expenditure,FY29,187660280.62799996,2.5,3.5
Nov3,expenditure,FY29,187660280.62799996,2.5,3.5
Nov3,expenditure,FY29,187660280.62799996,2.5,3.5
Nov3,expenditure,FY29,187660280.62799996,2.5,3.5
Nov3,expenditure,FY29,187660280.62799996,2.5,3.5
Nov3,expenditure,FY29,187660280.62799996,2.5,3.5
Nov3,expenditure,FY29,187660280.62799996,2.5,3.5
Nov3,expenditure,FY29,187660280.62799996,2.5,3.5
Nov3,expenditure,FY29,188567946.92500004,2.5,3.75
Nov3,expenditure,FY29,188567946.92500004,2.5,3.75
Nov3,expenditure,FY29,188567946.92500004,2.5,3.75
Nov3,expenditure,FY29,188567946.92500004,2.5,3.75
Nov3,expenditure,FY29,188567946.92500004,2.5,3.75
Nov3,expenditure,FY29,188567946.92500004,2.5,3.75
Nov3,expenditure,FY29,188567946.92500004,2.5,3.75
Nov3,expenditure,FY29,188567946.92500004,2.5,3.75
Nov3,expenditure,FY29,189477803.00800002,2.5,4
Nov3,expenditure,FY29,189477803.00800002,2.5,4
Nov3,expenditure,FY29,189477803.00800002,2.5,4
Nov3,expenditure,FY29,189477803.00800002,2.5,4
Nov3,expenditure,FY29,189477803.00800002,2.5,4
Nov3,expenditure,FY29,189477803.00800002,2.5,4
Nov3,expenditure,FY29,189477803.00800002,2.5,4
Nov3,expenditure,FY29,189477803.00800002,2.5,4
Nov3,expenditure,FY29,190389848.877,2.5,4.25
Nov3,expenditure,FY29,190389848.877,2.5,4.25
Nov3,expenditure,FY29,190389848.877,2.5,4.25
Nov3,expenditure,FY29,190389848.877,2.5,4.25
Nov3,expenditure,FY29,190389848.877,2.5,4.25
Nov3,expenditure,FY29,190389848.877,2.5,4.25
Nov3,expenditure,FY29,190389848.877,2.5,4.25
Nov3,expenditure,FY29,190389848.877,2.5,4.25
Nov3,expenditure,FY29,191304084.53199998,2.5,4.5
Nov3,expenditure,FY29,191304084.53199998,2.5,4.5
Nov3,expenditure,FY29,191304084.53199998,2.5,4.5
Nov3,expenditure,FY29,191304084.53199998,2.5,4.5
Nov3,expenditure,FY29,191304084.53199998,2.5,4.5
Nov3,expenditure,FY29,191304084.53199998,2.5,4.5
Nov3,expenditure,FY29,191304084.53199998,2.5,4.5
Nov3,expenditure,FY29,191304084.53199998,2.5,4.5
Nov3,expenditure,FY29,192220509.97300002,2.5,4.75
Nov3,expenditure,FY29,192220509.97300002,2.5,4.75
Nov3,expenditure,FY29,192220509.97300002,2.5,4.75
Nov3,expenditure,FY29,192220509.97300002,2.5,4.75
Nov3,expenditure,FY29,192220509.97300002,2.5,4.75
Nov3,expenditure,FY29,192220509.97300002,2.5,4.75
Nov3,expenditure,FY29,192220509.97300002,2.5,4.75
Nov3,expenditure,FY29,192220509.97300002,2.5,4.75
Nov3,expenditure,FY29,193139125.20000002,2.5,5
Nov3,expenditure,FY29,193139125.20000002,2.5,5
Nov3,expenditure,FY29,193139125.20000002,2.5,5
Nov3,expenditure,FY29,193139125.20000002,2.5,5
Nov3,expenditure,FY29,193139125.20000002,2.5,5
Nov3,expenditure,FY29,193139125.20000002,2.5,5
Nov3,expenditure,FY29,193139125.20000002,2.5,5
Nov3,expenditure,FY29,193139125.20000002,2.5,5
Nov3,expenditure,FY29,194059930.213,2.5,5.25
Nov3,expenditure,FY29,194059930.213,2.5,5.25
Nov3,expenditure,FY29,194059930.213,2.5,5.25
Nov3,expenditure,FY29,194059930.213,2.5,5.25
Nov3,expenditure,FY29,194059930.213,2.5,5.25
Nov3,expenditure,FY29,194059930.213,2.5,5.25
Nov3,expenditure,FY29,194059930.213,2.5,5.25
Nov3,expenditure,FY29,194059930.213,2.5,5.25
Nov3,expenditure,FY29,182260268.352,2.6,2
Nov3,expenditure,FY29,182260268.352,2.6,2
Nov3,expenditure,FY29,182260268.352,2.6,2
Nov3,expenditure,FY29,182260268.352,2.6,2
Nov3,expenditure,FY29,182260268.352,2.6,2
Nov3,expenditure,FY29,182260268.352,2.6,2
Nov3,expenditure,FY29,182260268.352,2.6,2
Nov3,expenditure,FY29,182260268.352,2.6,2
Nov3,expenditure,FY29,183154795.93299997,2.6,2.25
Nov3,expenditure,FY29,183154795.93299997,2.6,2.25
Nov3,expenditure,FY29,183154795.93299997,2.6,2.25
Nov3,expenditure,FY29,183154795.93299997,2.6,2.25
Nov3,expenditure,FY29,183154795.93299997,2.6,2.25
Nov3,expenditure,FY29,183154795.93299997,2.6,2.25
Nov3,expenditure,FY29,183154795.93299997,2.6,2.25
Nov3,expenditure,FY29,183154795.93299997,2.6,2.25
Nov3,expenditure,FY29,184051513.29999995,2.6,2.5
Nov3,expenditure,FY29,184051513.29999995,2.6,2.5
Nov3,expenditure,FY29,184051513.29999995,2.6,2.5
Nov3,expenditure,FY29,184051513.29999995,2.6,2.5
Nov3,expenditure,FY29,184051513.29999995,2.6,2.5
Nov3,expenditure,FY29,184051513.29999995,2.6,2.5
Nov3,expenditure,FY29,184051513.29999995,2.6,2.5
Nov3,expenditure,FY29,184051513.29999995,2.6,2.5
Nov3,expenditure,FY29,184950420.45300004,2.6,2.75
Nov3,expenditure,FY29,184950420.45300004,2.6,2.75
Nov3,expenditure,FY29,184950420.45300004,2.6,2.75
Nov3,expenditure,FY29,184950420.45300004,2.6,2.75
Nov3,expenditure,FY29,184950420.45300004,2.6,2.75
Nov3,expenditure,FY29,184950420.45300004,2.6,2.75
Nov3,expenditure,FY29,184950420.45300004,2.6,2.75
Nov3,expenditure,FY29,184950420.45300004,2.6,2.75
Nov3,expenditure,FY29,185851517.39200002,2.6,3
Nov3,expenditure,FY29,185851517.39200002,2.6,3
Nov3,expenditure,FY29,185851517.39200002,2.6,3
Nov3,expenditure,FY29,185851517.39200002,2.6,3
Nov3,expenditure,FY29,185851517.39200002,2.6,3
Nov3,expenditure,FY29,185851517.39200002,2.6,3
Nov3,expenditure,FY29,185851517.39200002,2.6,3
Nov3,expenditure,FY29,185851517.39200002,2.6,3
Nov3,expenditure,FY29,186754804.11699998,2.6,3.25
Nov3,expenditure,FY29,186754804.11699998,2.6,3.25
Nov3,expenditure,FY29,186754804.11699998,2.6,3.25
Nov3,expenditure,FY29,186754804.11699998,2.6,3.25
Nov3,expenditure,FY29,186754804.11699998,2.6,3.25
Nov3,expenditure,FY29,186754804.11699998,2.6,3.25
Nov3,expenditure,FY29,186754804.11699998,2.6,3.25
Nov3,expenditure,FY29,186754804.11699998,2.6,3.25
Nov3,expenditure,FY29,187660280.62799996,2.6,3.5
Nov3,expenditure,FY29,187660280.62799996,2.6,3.5
Nov3,expenditure,FY29,187660280.62799996,2.6,3.5
Nov3,expenditure,FY29,187660280.62799996,2.6,3.5
Nov3,expenditure,FY29,187660280.62799996,2.6,3.5
Nov3,expenditure,FY29,187660280.62799996,2.6,3.5
Nov3,expenditure,FY29,187660280.62799996,2.6,3.5
Nov3,expenditure,FY29,187660280.62799996,2.6,3.5
Nov3,expenditure,FY29,188567946.92500004,2.6,3.75
Nov3,expenditure,FY29,188567946.92500004,2.6,3.75
Nov3,expenditure,FY29,188567946.92500004,2.6,3.75
Nov3,expenditure,FY29,188567946.92500004,2.6,3.75
Nov3,expenditure,FY29,188567946.92500004,2.6,3.75
Nov3,expenditure,FY29,188567946.92500004,2.6,3.75
Nov3,expenditure,FY29,188567946.92500004,2.6,3.75
Nov3,expenditure,FY29,188567946.92500004,2.6,3.75
Nov3,expenditure,FY29,189477803.00800002,2.6,4
Nov3,expenditure,FY29,189477803.00800002,2.6,4
Nov3,expenditure,FY29,189477803.00800002,2.6,4
Nov3,expenditure,FY29,189477803.00800002,2.6,4
Nov3,expenditure,FY29,189477803.00800002,2.6,4
Nov3,expenditure,FY29,189477803.00800002,2.6,4
Nov3,expenditure,FY29,189477803.00800002,2.6,4
Nov3,expenditure,FY29,189477803.00800002,2.6,4
Nov3,expenditure,FY29,190389848.877,2.6,4.25
Nov3,expenditure,FY29,190389848.877,2.6,4.25
Nov3,expenditure,FY29,190389848.877,2.6,4.25
Nov3,expenditure,FY29,190389848.877,2.6,4.25
Nov3,expenditure,FY29,190389848.877,2.6,4.25
Nov3,expenditure,FY29,190389848.877,2.6,4.25
Nov3,expenditure,FY29,190389848.877,2.6,4.25
Nov3,expenditure,FY29,190389848.877,2.6,4.25
Nov3,expenditure,FY29,191304084.53199998,2.6,4.5
Nov3,expenditure,FY29,191304084.53199998,2.6,4.5
Nov3,expenditure,FY29,191304084.53199998,2.6,4.5
Nov3,expenditure,FY29,191304084.53199998,2.6,4.5
Nov3,expenditure,FY29,191304084.53199998,2.6,4.5
Nov3,expenditure,FY29,191304084.53199998,2.6,4.5
Nov3,expenditure,FY29,191304084.53199998,2.6,4.5
Nov3,expenditure,FY29,191304084.53199998,2.6,4.5
Nov3,expenditure,FY29,192220509.97300002,2.6,4.75
Nov3,expenditure,FY29,192220509.97300002,2.6,4.75
Nov3,expenditure,FY29,192220509.97300002,2.6,4.75
Nov3,expenditure,FY29,192220509.97300002,2.6,4.75
Nov3,expenditure,FY29,192220509.97300002,2.6,4.75
Nov3,expenditure,FY29,192220509.97300002,2.6,4.75
Nov3,expenditure,FY29,192220509.97300002,2.6,4.75
Nov3,expenditure,FY29,192220509.97300002,2.6,4.75
Nov3,expenditure,FY29,193139125.20000002,2.6,5
Nov3,expenditure,FY29,193139125.20000002,2.6,5
Nov3,expenditure,FY29,193139125.20000002,2.6,5
Nov3,expenditure,FY29,193139125.20000002,2.6,5
Nov3,expenditure,FY29,193139125.20000002,2.6,5
Nov3,expenditure,FY29,193139125.20000002,2.6,5
Nov3,expenditure,FY29,193139125.20000002,2.6,5
Nov3,expenditure,FY29,193139125.20000002,2.6,5
Nov3,expenditure,FY29,194059930.213,2.6,5.25
Nov3,expenditure,FY29,194059930.213,2.6,5.25
Nov3,expenditure,FY29,194059930.213,2.6,5.25
Nov3,expenditure,FY29,194059930.213,2.6,5.25
Nov3,expenditure,FY29,194059930.213,2.6,5.25
Nov3,expenditure,FY29,194059930.213,2.6,5.25
Nov3,expenditure,FY29,194059930.213,2.6,5.25
Nov3,expenditure,FY29,194059930.213,2.6,5.25
Nov3,expenditure,FY29,182260268.352,2.7,2
Nov3,expenditure,FY29,182260268.352,2.7,2
Nov3,expenditure,FY29,182260268.352,2.7,2
Nov3,expenditure,FY29,182260268.352,2.7,2
Nov3,expenditure,FY29,182260268.352,2.7,2
Nov3,expenditure,FY29,182260268.352,2.7,2
Nov3,expenditure,FY29,182260268.352,2.7,2
Nov3,expenditure,FY29,182260268.352,2.7,2
Nov3,expenditure,FY29,183154795.93299997,2.7,2.25
Nov3,expenditure,FY29,183154795.93299997,2.7,2.25
Nov3,expenditure,FY29,183154795.93299997,2.7,2.25
Nov3,expenditure,FY29,183154795.93299997,2.7,2.25
Nov3,expenditure,FY29,183154795.93299997,2.7,2.25
Nov3,expenditure,FY29,183154795.93299997,2.7,2.25
Nov3,expenditure,FY29,183154795.93299997,2.7,2.25
Nov3,expenditure,FY29,183154795.93299997,2.7,2.25
Nov3,expenditure,FY29,184051513.29999995,2.7,2.5
Nov3,expenditure,FY29,184051513.29999995,2.7,2.5
Nov3,expenditure,FY29,184051513.29999995,2.7,2.5
Nov3,expenditure,FY29,184051513.29999995,2.7,2.5
Nov3,expenditure,FY29,184051513.29999995,2.7,2.5
Nov3,expenditure,FY29,184051513.29999995,2.7,2.5
Nov3,expenditure,FY29,184051513.29999995,2.7,2.5
Nov3,expenditure,FY29,184051513.29999995,2.7,2.5
Nov3,expenditure,FY29,184950420.45300004,2.7,2.75
Nov3,expenditure,FY29,184950420.45300004,2.7,2.75
Nov3,expenditure,FY29,184950420.45300004,2.7,2.75
Nov3,expenditure,FY29,184950420.45300004,2.7,2.75
Nov3,expenditure,FY29,184950420.45300004,2.7,2.75
Nov3,expenditure,FY29,184950420.45300004,2.7,2.75
Nov3,expenditure,FY29,184950420.45300004,2.7,2.75
Nov3,expenditure,FY29,184950420.45300004,2.7,2.75
Nov3,expenditure,FY29,185851517.39200002,2.7,3
Nov3,expenditure,FY29,185851517.39200002,2.7,3
Nov3,expenditure,FY29,185851517.39200002,2.7,3
Nov3,expenditure,FY29,185851517.39200002,2.7,3
Nov3,expenditure,FY29,185851517.39200002,2.7,3
Nov3,expenditure,FY29,185851517.39200002,2.7,3
Nov3,expenditure,FY29,185851517.39200002,2.7,3
Nov3,expenditure,FY29,185851517.39200002,2.7,3
Nov3,expenditure,FY29,186754804.11699998,2.7,3.25
Nov3,expenditure,FY29,186754804.11699998,2.7,3.25
Nov3,expenditure,FY29,186754804.11699998,2.7,3.25
Nov3,expenditure,FY29,186754804.11699998,2.7,3.25
Nov3,expenditure,FY29,186754804.11699998,2.7,3.25
Nov3,expenditure,FY29,186754804.11699998,2.7,3.25
Nov3,expenditure,FY29,186754804.11699998,2.7,3.25
Nov3,expenditure,FY29,186754804.11699998,2.7,3.25
Nov3,expenditure,FY29,187660280.62799996,2.7,3.5
Nov3,expenditure,FY29,187660280.62799996,2.7,3.5
Nov3,expenditure,FY29,187660280.62799996,2.7,3.5
Nov3,expenditure,FY29,187660280.62799996,2.7,3.5
Nov3,expenditure,FY29,187660280.62799996,2.7,3.5
Nov3,expenditure,FY29,187660280.62799996,2.7,3.5
Nov3,expenditure,FY29,187660280.62799996,2.7,3.5
Nov3,expenditure,FY29,187660280.62799996,2.7,3.5
Nov3,expenditure,FY29,188567946.92500004,2.7,3.75
Nov3,expenditure,FY29,188567946.92500004,2.7,3.75
Nov3,expenditure,FY29,188567946.92500004,2.7,3.75
Nov3,expenditure,FY29,188567946.92500004,2.7,3.75
Nov3,expenditure,FY29,188567946.92500004,2.7,3.75
Nov3,expenditure,FY29,188567946.92500004,2.7,3.75
Nov3,expenditure,FY29,188567946.92500004,2.7,3.75
Nov3,expenditure,FY29,188567946.92500004,2.7,3.75
Nov3,expenditure,FY29,189477803.00800002,2.7,4
Nov3,expenditure,FY29,189477803.00800002,2.7,4
Nov3,expenditure,FY29,189477803.00800002,2.7,4
Nov3,expenditure,FY29,189477803.00800002,2.7,4
Nov3,expenditure,FY29,189477803.00800002,2.7,4
Nov3,expenditure,FY29,189477803.00800002,2.7,4
Nov3,expenditure,FY29,189477803.00800002,2.7,4
Nov3,expenditure,FY29,189477803.00800002,2.7,4
Nov3,expenditure,FY29,190389848.877,2.7,4.25
Nov3,expenditure,FY29,190389848.877,2.7,4.25
Nov3,expenditure,FY29,190389848.877,2.7,4.25
Nov3,expenditure,FY29,190389848.877,2.7,4.25
Nov3,expenditure,FY29,190389848.877,2.7,4.25
Nov3,expenditure,FY29,190389848.877,2.7,4.25
Nov3,expenditure,FY29,190389848.877,2.7,4.25
Nov3,expenditure,FY29,190389848.877,2.7,4.25
Nov3,expenditure,FY29,191304084.53199998,2.7,4.5
Nov3,expenditure,FY29,191304084.53199998,2.7,4.5
Nov3,expenditure,FY29,191304084.53199998,2.7,4.5
Nov3,expenditure,FY29,191304084.53199998,2.7,4.5
Nov3,expenditure,FY29,191304084.53199998,2.7,4.5
Nov3,expenditure,FY29,191304084.53199998,2.7,4.5
Nov3,expenditure,FY29,191304084.53199998,2.7,4.5
Nov3,expenditure,FY29,191304084.53199998,2.7,4.5
Nov3,expenditure,FY29,192220509.97300002,2.7,4.75
Nov3,expenditure,FY29,192220509.97300002,2.7,4.75
Nov3,expenditure,FY29,192220509.97300002,2.7,4.75
Nov3,expenditure,FY29,192220509.97300002,2.7,4.75
Nov3,expenditure,FY29,192220509.97300002,2.7,4.75
Nov3,expenditure,FY29,192220509.97300002,2.7,4.75
Nov3,expenditure,FY29,192220509.97300002,2.7,4.75
Nov3,expenditure,FY29,192220509.97300002,2.7,4.75
Nov3,expenditure,FY29,193139125.20000002,2.7,5
Nov3,expenditure,FY29,193139125.20000002,2.7,5
Nov3,expenditure,FY29,193139125.20000002,2.7,5
Nov3,expenditure,FY29,193139125.20000002,2.7,5
Nov3,expenditure,FY29,193139125.20000002,2.7,5
Nov3,expenditure,FY29,193139125.20000002,2.7,5
Nov3,expenditure,FY29,193139125.20000002,2.7,5
Nov3,expenditure,FY29,193139125.20000002,2.7,5
Nov3,expenditure,FY29,194059930.213,2.7,5.25
Nov3,expenditure,FY29,194059930.213,2.7,5.25
Nov3,expenditure,FY29,194059930.213,2.7,5.25
Nov3,expenditure,FY29,194059930.213,2.7,5.25
Nov3,expenditure,FY29,194059930.213,2.7,5.25
Nov3,expenditure,FY29,194059930.213,2.7,5.25
Nov3,expenditure,FY29,194059930.213,2.7,5.25
Nov3,expenditure,FY29,194059930.213,2.7,5.25
Nov3,expenditure,FY29,182260268.352,2.8,2
Nov3,expenditure,FY29,182260268.352,2.8,2
Nov3,expenditure,FY29,182260268.352,2.8,2
Nov3,expenditure,FY29,182260268.352,2.8,2
Nov3,expenditure,FY29,182260268.352,2.8,2
Nov3,expenditure,FY29,182260268.352,2.8,2
Nov3,expenditure,FY29,182260268.352,2.8,2
Nov3,expenditure,FY29,182260268.352,2.8,2
Nov3,expenditure,FY29,183154795.93299997,2.8,2.25
Nov3,expenditure,FY29,183154795.93299997,2.8,2.25
Nov3,expenditure,FY29,183154795.93299997,2.8,2.25
Nov3,expenditure,FY29,183154795.93299997,2.8,2.25
Nov3,expenditure,FY29,183154795.93299997,2.8,2.25
Nov3,expenditure,FY29,183154795.93299997,2.8,2.25
Nov3,expenditure,FY29,183154795.93299997,2.8,2.25
Nov3,expenditure,FY29,183154795.93299997,2.8,2.25
Nov3,expenditure,FY29,184051513.29999995,2.8,2.5
Nov3,expenditure,FY29,184051513.29999995,2.8,2.5
Nov3,expenditure,FY29,184051513.29999995,2.8,2.5
Nov3,expenditure,FY29,184051513.29999995,2.8,2.5
Nov3,expenditure,FY29,184051513.29999995,2.8,2.5
Nov3,expenditure,FY29,184051513.29999995,2.8,2.5
Nov3,expenditure,FY29,184051513.29999995,2.8,2.5
Nov3,expenditure,FY29,184051513.29999995,2.8,2.5
Nov3,expenditure,FY29,184950420.45300004,2.8,2.75
Nov3,expenditure,FY29,184950420.45300004,2.8,2.75
Nov3,expenditure,FY29,184950420.45300004,2.8,2.75
Nov3,expenditure,FY29,184950420.45300004,2.8,2.75
Nov3,expenditure,FY29,184950420.45300004,2.8,2.75
Nov3,expenditure,FY29,184950420.45300004,2.8,2.75
Nov3,expenditure,FY29,184950420.45300004,2.8,2.75
