Source,Lever type,year,value,CPI,ExpensesGrowth
Nov17,revenue,FY26,175485091,2.8,4.5
Nov17,revenue,FY26,175485091,2.8,4.75
Nov17,revenue,FY26,175485091,2.8,5
Nov17,revenue,FY26,175485091,2.8,5.25
Nov17,revenue,FY26,175485091,2.9,2
Nov17,revenue,FY26,175485091,2.9,2.25
Nov17,revenue,FY26,175485091,2.9,2.5
Nov17,revenue,FY26,175485091,2.9,2.75
Nov17,revenue,FY26,175485091,2.9,3
Nov17,revenue,FY26,175485091,2.9,3.25
Nov17,revenue,FY26,175485091,2.9,3.5
Nov17,revenue,FY26,175485091,2.9,3.75
Nov17,revenue,FY26,175485091,2.9,4
Nov17,revenue,FY26,175485091,2.9,4.25
Nov17,revenue,FY26,175485091,2.9,4.5
Nov17,revenue,FY26,175485091,2.9,4.75
Nov17,revenue,FY26,175485091,2.9,5
Nov17,revenue,FY26,175485091,2.9,5.25
Nov17,revenue,FY26,175485091,3,2
Nov17,revenue,FY26,175485091,3,2.25
Nov17,revenue,FY26,175485091,3,2.5
Nov17,revenue,FY26,175485091,3,2.75
Nov17,revenue,FY26,175485091,3,3
Nov17,revenue,FY26,175485091,3,3.25
Nov17,revenue,FY26,175485091,3,3.5
Nov17,revenue,FY26,175485091,3,3.75
Nov17,revenue,FY26,175485091,3,4
Nov17,revenue,FY26,175485091,3,4.25
Nov17,revenue,FY26,175485091,3,4.5
Nov17,revenue,FY26,175485091,3,4.75
Nov17,revenue,FY26,175485091,3,5
Nov17,revenue,FY26,175485091,3,5.25
Nov17,revenue,FY27,178994792.82,2,2
Nov17,revenue,FY27,178994792.82,2,2.25
Nov17,revenue,FY27,178994792.82,2,2.5
Nov17,revenue,FY27,178994792.82,2,2.75
Nov17,revenue,FY27,178994792.82,2,3
Nov17,revenue,FY27,178994792.82,2,3.25
Nov17,revenue,FY27,178994792.82,2,3.5
Nov17,revenue,FY27,178994792.82,2,3.75
Nov17,revenue,FY27,178994792.82,2,4
Nov17,revenue,FY27,178994792.82,2,4.25
Nov17,revenue,FY27,178994792.82,2,4.5
Nov17,revenue,FY27,178994792.82,2,4.75
Nov17,revenue,FY27,178994792.82,2,5
Nov17,revenue,FY27,178994792.82,2,5.25
Nov17,revenue,FY27,179170277.91099998,2.1,2
Nov17,revenue,FY27,179170277.91099998,2.1,2.25
Nov17,revenue,FY27,179170277.91099998,2.1,2.5
Nov17,revenue,FY27,179170277.91099998,2.1,2.75
Nov17,revenue,FY27,179170277.91099998,2.1,3
Nov17,revenue,FY27,179170277.91099998,2.1,3.25
Nov17,revenue,FY27,179170277.91099998,2.1,3.5
Nov17,revenue,FY27,179170277.91099998,2.1,3.75
Nov17,revenue,FY27,179170277.91099998,2.1,4
Nov17,revenue,FY27,179170277.91099998,2.1,4.25
Nov17,revenue,FY27,179170277.91099998,2.1,4.5
Nov17,revenue,FY27,179170277.91099998,2.1,4.75
Nov17,revenue,FY27,179170277.91099998,2.1,5
Nov17,revenue,FY27,179170277.91099998,2.1,5.25
Nov17,revenue,FY27,179345763.002,2.2,2
Nov17,revenue,FY27,179345763.002,2.2,2.25
Nov17,revenue,FY27,179345763.002,2.2,2.5
Nov17,revenue,FY27,179345763.002,2.2,2.75
Nov17,revenue,FY27,179345763.002,2.2,3
Nov17,revenue,FY27,179345763.002,2.2,3.25
Nov17,revenue,FY27,179345763.002,2.2,3.5
Nov17,revenue,FY27,179345763.002,2.2,3.75
Nov17,revenue,FY27,179345763.002,2.2,4
Nov17,revenue,FY27,179345763.002,2.2,4.25
Nov17,revenue,FY27,179345763.002,2.2,4.5
Nov17,revenue,FY27,179345763.002,2.2,4.75
Nov17,revenue,FY27,179345763.002,2.2,5
Nov17,revenue,FY27,179345763.002,2.2,5.25
Nov17,revenue,FY27,179521248.093,2.3,2
Nov17,revenue,FY27,179521248.093,2.3,2.25
Nov17,revenue,FY27,179521248.093,2.3,2.5
Nov17,revenue,FY27,179521248.093,2.3,2.75
Nov17,revenue,FY27,179521248.093,2.3,3
Nov17,revenue,FY27,179521248.093,2.3,3.25
Nov17,revenue,FY27,179521248.093,2.3,3.5
Nov17,revenue,FY27,179521248.093,2.3,3.75
Nov17,revenue,FY27,179521248.093,2.3,4
Nov17,revenue,FY27,179521248.093,2.3,4.25
Nov17,revenue,FY27,179521248.093,2.3,4.5
Nov17,revenue,FY27,179521248.093,2.3,4.75
Nov17,revenue,FY27,179521248.093,2.3,5
Nov17,revenue,FY27,179521248.093,2.3,5.25
Nov17,revenue,FY27,179696733.18400002,2.4,2
Nov17,revenue,FY27,179696733.18400002,2.4,2.25
Nov17,revenue,FY27,179696733.18400002,2.4,2.5
Nov17,revenue,FY27,179696733.18400002,2.4,2.75
Nov17,revenue,FY27,179696733.18400002,2.4,3
Nov17,revenue,FY27,179696733.18400002,2.4,3.25
Nov17,revenue,FY27,179696733.18400002,2.4,3.5
Nov17,revenue,FY27,179696733.18400002,2.4,3.75
Nov17,revenue,FY27,179696733.18400002,2.4,4
Nov17,revenue,FY27,179696733.18400002,2.4,4.25
Nov17,revenue,FY27,179696733.18400002,2.4,4.5
Nov17,revenue,FY27,179696733.18400002,2.4,4.75
Nov17,revenue,FY27,179696733.18400002,2.4,5
Nov17,revenue,FY27,179696733.18400002,2.4,5.25
Nov17,revenue,FY27,179872218.27499998,2.5,2
Nov17,revenue,FY27,179872218.27499998,2.5,2.25
Nov17,revenue,FY27,179872218.27499998,2.5,2.5
Nov17,revenue,FY27,179872218.27499998,2.5,2.75
Nov17,revenue,FY27,179872218.27499998,2.5,3
Nov17,revenue,FY27,179872218.27499998,2.5,3.25
Nov17,revenue,FY27,179872218.27499998,2.5,3.5
Nov17,revenue,FY27,179872218.27499998,2.5,3.75
Nov17,revenue,FY27,179872218.27499998,2.5,4
Nov17,revenue,FY27,179872218.27499998,2.5,4.25
Nov17,revenue,FY27,179872218.27499998,2.5,4.5
Nov17,revenue,FY27,179872218.27499998,2.5,4.75
Nov17,revenue,FY27,179872218.27499998,2.5,5
Nov17,revenue,FY27,179872218.27499998,2.5,5.25
Nov17,revenue,FY27,180047703.366,2.6,2
Nov17,revenue,FY27,180047703.366,2.6,2.25
Nov17,revenue,FY27,180047703.366,2.6,2.5
Nov17,revenue,FY27,180047703.366,2.6,2.75
Nov17,revenue,FY27,180047703.366,2.6,3
Nov17,revenue,FY27,180047703.366,2.6,3.25
Nov17,revenue,FY27,180047703.366,2.6,3.5
Nov17,revenue,FY27,180047703.366,2.6,3.75
Nov17,revenue,FY27,180047703.366,2.6,4
Nov17,revenue,FY27,180047703.366,2.6,4.25
Nov17,revenue,FY27,180047703.366,2.6,4.5
Nov17,revenue,FY27,180047703.366,2.6,4.75
Nov17,revenue,FY27,180047703.366,2.6,5
Nov17,revenue,FY27,180047703.366,2.6,5.25
Nov17,revenue,FY27,180223188.457,2.7,2
Nov17,revenue,FY27,180223188.457,2.7,2.25
Nov17,revenue,FY27,180223188.457,2.7,2.5
Nov17,revenue,FY27,180223188.457,2.7,2.75
Nov17,revenue,FY27,180223188.457,2.7,3
Nov17,revenue,FY27,180223188.457,2.7,3.25
Nov17,revenue,FY27,180223188.457,2.7,3.5
Nov17,revenue,FY27,180223188.457,2.7,3.75
Nov17,revenue,FY27,180223188.457,2.7,4
Nov17,revenue,FY27,180223188.457,2.7,4.25
Nov17,revenue,FY27,180223188.457,2.7,4.5
Nov17,revenue,FY27,180223188.457,2.7,4.75
Nov17,revenue,FY27,180223188.457,2.7,5
Nov17,revenue,FY27,180223188.457,2.7,5.25
Nov17,revenue,FY27,180398673.548,2.8,2
Nov17,revenue,FY27,180398673.548,2.8,2.25
Nov17,revenue,FY27,180398673.548,2.8,2.5
Nov17,revenue,FY27,180398673.548,2.8,2.75
Nov17,revenue,FY27,180398673.548,2.8,3
Nov17,revenue,FY27,180398673.548,2.8,3.25
Nov17,revenue,FY27,180398673.548,2.8,3.5
Nov17,revenue,FY27,180398673.548,2.8,3.75
Nov17,revenue,FY27,180398673.548,2.8,4
Nov17,revenue,FY27,180398673.548,2.8,4.25
Nov17,revenue,FY27,180398673.548,2.8,4.5
Nov17,revenue,FY27,180398673.548,2.8,4.75
Nov17,revenue,FY27,180398673.548,2.8,5
Nov17,revenue,FY27,180398673.548,2.8,5.25
Nov17,revenue,FY27,180574158.639,2.9,2
Nov17,revenue,FY27,180574158.639,2.9,2.25
Nov17,revenue,FY27,180574158.639,2.9,2.5
Nov17,revenue,FY27,180574158.639,2.9,2.75
Nov17,revenue,FY27,180574158.639,2.9,3
Nov17,revenue,FY27,180574158.639,2.9,3.25
Nov17,revenue,FY27,180574158.639,2.9,3.5
Nov17,revenue,FY27,180574158.639,2.9,3.75
Nov17,revenue,FY27,180574158.639,2.9,4
Nov17,revenue,FY27,180574158.639,2.9,4.25
Nov17,revenue,FY27,180574158.639,2.9,4.5
Nov17,revenue,FY27,180574158.639,2.9,4.75
Nov17,revenue,FY27,180574158.639,2.9,5
Nov17,revenue,FY27,180574158.639,2.9,5.25
Nov17,revenue,FY27,180749643.73000002,3,2
Nov17,revenue,FY27,180749643.73000002,3,2.25
Nov17,revenue,FY27,180749643.73000002,3,2.5
Nov17,revenue,FY27,180749643.73000002,3,2.75
Nov17,revenue,FY27,180749643.73000002,3,3
Nov17,revenue,FY27,180749643.73000002,3,3.25
Nov17,revenue,FY27,180749643.73000002,3,3.5
Nov17,revenue,FY27,180749643.73000002,3,3.75
Nov17,revenue,FY27,180749643.73000002,3,4
Nov17,revenue,FY27,180749643.73000002,3,4.25
Nov17,revenue,FY27,180749643.73000002,3,4.5
Nov17,revenue,FY27,180749643.73000002,3,4.75
Nov17,revenue,FY27,180749643.73000002,3,5
Nov17,revenue,FY27,180749643.73000002,3,5.25
Nov17,revenue,FY28,182574688.6764,2,2
Nov17,revenue,FY28,182574688.6764,2,2.25
Nov17,revenue,FY28,182574688.6764,2,2.5
Nov17,revenue,FY28,182574688.6764,2,2.75
Nov17,revenue,FY28,182574688.6764,2,3
Nov17,revenue,FY28,182574688.6764,2,3.25
Nov17,revenue,FY28,182574688.6764,2,3.5
Nov17,revenue,FY28,182574688.6764,2,3.75
Nov17,revenue,FY28,182574688.6764,2,4
Nov17,revenue,FY28,182574688.6764,2,4.25
Nov17,revenue,FY28,182574688.6764,2,4.5
Nov17,revenue,FY28,182574688.6764,2,4.75
Nov17,revenue,FY28,182574688.6764,2,5
Nov17,revenue,FY28,182574688.6764,2,5.25
Nov17,revenue,FY28,182932853.74713096,2.1,2
Nov17,revenue,FY28,182932853.74713096,2.1,2.25
Nov17,revenue,FY28,182932853.74713096,2.1,2.5
Nov17,revenue,FY28,182932853.74713096,2.1,2.75
Nov17,revenue,FY28,182932853.74713096,2.1,3
Nov17,revenue,FY28,182932853.74713096,2.1,3.25
Nov17,revenue,FY28,182932853.74713096,2.1,3.5
Nov17,revenue,FY28,182932853.74713096,2.1,3.75
Nov17,revenue,FY28,182932853.74713096,2.1,4
Nov17,revenue,FY28,182932853.74713096,2.1,4.25
Nov17,revenue,FY28,182932853.74713096,2.1,4.5
Nov17,revenue,FY28,182932853.74713096,2.1,4.75
Nov17,revenue,FY28,182932853.74713096,2.1,5
Nov17,revenue,FY28,182932853.74713096,2.1,5.25
Nov17,revenue,FY28,183291369.788044,2.2,2
Nov17,revenue,FY28,183291369.788044,2.2,2.25
Nov17,revenue,FY28,183291369.788044,2.2,2.5
Nov17,revenue,FY28,183291369.788044,2.2,2.75
Nov17,revenue,FY28,183291369.788044,2.2,3
Nov17,revenue,FY28,183291369.788044,2.2,3.25
Nov17,revenue,FY28,183291369.788044,2.2,3.5
Nov17,revenue,FY28,183291369.788044,2.2,3.75
Nov17,revenue,FY28,183291369.788044,2.2,4
Nov17,revenue,FY28,183291369.788044,2.2,4.25
Nov17,revenue,FY28,183291369.788044,2.2,4.5
Nov17,revenue,FY28,183291369.788044,2.2,4.75
Nov17,revenue,FY28,183291369.788044,2.2,5
Nov17,revenue,FY28,183291369.788044,2.2,5.25
Nov17,revenue,FY28,183650236.799139,2.3,2
Nov17,revenue,FY28,183650236.799139,2.3,2.25
Nov17,revenue,FY28,183650236.799139,2.3,2.5
Nov17,revenue,FY28,183650236.799139,2.3,2.75
Nov17,revenue,FY28,183650236.799139,2.3,3
Nov17,revenue,FY28,183650236.799139,2.3,3.25
Nov17,revenue,FY28,183650236.799139,2.3,3.5
Nov17,revenue,FY28,183650236.799139,2.3,3.75
Nov17,revenue,FY28,183650236.799139,2.3,4
Nov17,revenue,FY28,183650236.799139,2.3,4.25
Nov17,revenue,FY28,183650236.799139,2.3,4.5
Nov17,revenue,FY28,183650236.799139,2.3,4.75
Nov17,revenue,FY28,183650236.799139,2.3,5
Nov17,revenue,FY28,183650236.799139,2.3,5.25
Nov17,revenue,FY28,184009454.780416,2.4,2
Nov17,revenue,FY28,184009454.780416,2.4,2.25
Nov17,revenue,FY28,184009454.780416,2.4,2.5
Nov17,revenue,FY28,184009454.780416,2.4,2.75
Nov17,revenue,FY28,184009454.780416,2.4,3
Nov17,revenue,FY28,184009454.780416,2.4,3.25
Nov17,revenue,FY28,184009454.780416,2.4,3.5
Nov17,revenue,FY28,184009454.780416,2.4,3.75
Nov17,revenue,FY28,184009454.780416,2.4,4
Nov17,revenue,FY28,184009454.780416,2.4,4.25
Nov17,revenue,FY28,184009454.780416,2.4,4.5
Nov17,revenue,FY28,184009454.780416,2.4,4.75
Nov17,revenue,FY28,184009454.780416,2.4,5
Nov17,revenue,FY28,184009454.780416,2.4,5.25
Nov17,revenue,FY28,184369023.73187497,2.5,2
Nov17,revenue,FY28,184369023.73187497,2.5,2.25
Nov17,revenue,FY28,184369023.73187497,2.5,2.5
Nov17,revenue,FY28,184369023.73187497,2.5,2.75
Nov17,revenue,FY28,184369023.73187497,2.5,3
Nov17,revenue,FY28,184369023.73187497,2.5,3.25
Nov17,revenue,FY28,184369023.73187497,2.5,3.5
Nov17,revenue,FY28,184369023.73187497,2.5,3.75
Nov17,revenue,FY28,184369023.73187497,2.5,4
Nov17,revenue,FY28,184369023.73187497,2.5,4.25
Nov17,revenue,FY28,184369023.73187497,2.5,4.5
Nov17,revenue,FY28,184369023.73187497,2.5,4.75
Nov17,revenue,FY28,184369023.73187497,2.5,5
Nov17,revenue,FY28,184369023.73187497,2.5,5.25
Nov17,revenue,FY28,184728943.653516,2.6,2
Nov17,revenue,FY28,184728943.653516,2.6,2.25
Nov17,revenue,FY28,184728943.653516,2.6,2.5
Nov17,revenue,FY28,184728943.653516,2.6,2.75
Nov17,revenue,FY28,184728943.653516,2.6,3
Nov17,revenue,FY28,184728943.653516,2.6,3.25
Nov17,revenue,FY28,184728943.653516,2.6,3.5
Nov17,revenue,FY28,184728943.653516,2.6,3.75
Nov17,revenue,FY28,184728943.653516,2.6,4
Nov17,revenue,FY28,184728943.653516,2.6,4.25
Nov17,revenue,FY28,184728943.653516,2.6,4.5
Nov17,revenue,FY28,184728943.653516,2.6,4.75
Nov17,revenue,FY28,184728943.653516,2.6,5
Nov17,revenue,FY28,184728943.653516,2.6,5.25
Nov17,revenue,FY28,185089214.54533896,2.7,2
Nov17,revenue,FY28,185089214.54533896,2.7,2.25
Nov17,revenue,FY28,185089214.54533896,2.7,2.5
Nov17,revenue,FY28,185089214.54533896,2.7,2.75
Nov17,revenue,FY28,185089214.54533896,2.7,3
Nov17,revenue,FY28,185089214.54533896,2.7,3.25
Nov17,revenue,FY28,185089214.54533896,2.7,3.5
Nov17,revenue,FY28,185089214.54533896,2.7,3.75
Nov17,revenue,FY28,185089214.54533896,2.7,4
Nov17,revenue,FY28,185089214.54533896,2.7,4.25
Nov17,revenue,FY28,185089214.54533896,2.7,4.5
Nov17,revenue,FY28,185089214.54533896,2.7,4.75
Nov17,revenue,FY28,185089214.54533896,2.7,5
Nov17,revenue,FY28,185089214.54533896,2.7,5.25
Nov17,revenue,FY28,185449836.407344,2.8,2
Nov17,revenue,FY28,185449836.407344,2.8,2.25
Nov17,revenue,FY28,185449836.407344,2.8,2.5
Nov17,revenue,FY28,185449836.407344,2.8,2.75
Nov17,revenue,FY28,185449836.407344,2.8,3
Nov17,revenue,FY28,185449836.407344,2.8,3.25
Nov17,revenue,FY28,185449836.407344,2.8,3.5
Nov17,revenue,FY28,185449836.407344,2.8,3.75
Nov17,revenue,FY28,185449836.407344,2.8,4
Nov17,revenue,FY28,185449836.407344,2.8,4.25
Nov17,revenue,FY28,185449836.407344,2.8,4.5
Nov17,revenue,FY28,185449836.407344,2.8,4.75
Nov17,revenue,FY28,185449836.407344,2.8,5
Nov17,revenue,FY28,185449836.407344,2.8,5.25
Nov17,revenue,FY28,185810809.23953098,2.9,2
Nov17,revenue,FY28,185810809.23953098,2.9,2.25
Nov17,revenue,FY28,185810809.23953098,2.9,2.5
Nov17,revenue,FY28,185810809.23953098,2.9,2.75
Nov17,revenue,FY28,185810809.23953098,2.9,3
Nov17,revenue,FY28,185810809.23953098,2.9,3.25
Nov17,revenue,FY28,185810809.23953098,2.9,3.5
Nov17,revenue,FY28,185810809.23953098,2.9,3.75
Nov17,revenue,FY28,185810809.23953098,2.9,4
Nov17,revenue,FY28,185810809.23953098,2.9,4.25
Nov17,revenue,FY28,185810809.23953098,2.9,4.5
Nov17,revenue,FY28,185810809.23953098,2.9,4.75
Nov17,revenue,FY28,185810809.23953098,2.9,5
Nov17,revenue,FY28,185810809.23953098,2.9,5.25
Nov17,revenue,FY28,186172133.04190004,3,2
Nov17,revenue,FY28,186172133.04190004,3,2.25
Nov17,revenue,FY28,186172133.04190004,3,2.5
Nov17,revenue,FY28,186172133.04190004,3,2.75
Nov17,revenue,FY28,186172133.04190004,3,3
Nov17,revenue,FY28,186172133.04190004,3,3.25
Nov17,revenue,FY28,186172133.04190004,3,3.5
Nov17,revenue,FY28,186172133.04190004,3,3.75
Nov17,revenue,FY28,186172133.04190004,3,4
Nov17,revenue,FY28,186172133.04190004,3,4.25
Nov17,revenue,FY28,186172133.04190004,3,4.5
Nov17,revenue,FY28,186172133.04190004,3,4.75
Nov17,revenue,FY28,186172133.04190004,3,5
Nov17,revenue,FY28,186172133.04190004,3,5.25
Nov17,revenue,FY29,186226182.44992802,2,2
Nov17,revenue,FY29,186226182.44992802,2,2.25
Nov17,revenue,FY29,186226182.44992802,2,2.5
Nov17,revenue,FY29,186226182.44992802,2,2.75
Nov17,revenue,FY29,186226182.44992802,2,3
Nov17,revenue,FY29,186226182.44992802,2,3.25
Nov17,revenue,FY29,186226182.44992802,2,3.5
Nov17,revenue,FY29,186226182.44992802,2,3.75
Nov17,revenue,FY29,186226182.44992802,2,4
Nov17,revenue,FY29,186226182.44992802,2,4.25
Nov17,revenue,FY29,186226182.44992802,2,4.5
Nov17,revenue,FY29,186226182.44992802,2,4.75
Nov17,revenue,FY29,186226182.44992802,2,5
Nov17,revenue,FY29,186226182.44992802,2,5.25
Nov17,revenue,FY29,186774443.6758207,2.1,2
Nov17,revenue,FY29,186774443.6758207,2.1,2.25
Nov17,revenue,FY29,186774443.6758207,2.1,2.5
Nov17,revenue,FY29,186774443.6758207,2.1,2.75
Nov17,revenue,FY29,186774443.6758207,2.1,3
Nov17,revenue,FY29,186774443.6758207,2.1,3.25
Nov17,revenue,FY29,186774443.6758207,2.1,3.5
Nov17,revenue,FY29,186774443.6758207,2.1,3.75
Nov17,revenue,FY29,186774443.6758207,2.1,4
Nov17,revenue,FY29,186774443.6758207,2.1,4.25
Nov17,revenue,FY29,186774443.6758207,2.1,4.5
Nov17,revenue,FY29,186774443.6758207,2.1,4.75
Nov17,revenue,FY29,186774443.6758207,2.1,5
Nov17,revenue,FY29,186774443.6758207,2.1,5.25
Nov17,revenue,FY29,187323779.92338097,2.2,2
Nov17,revenue,FY29,187323779.92338097,2.2,2.25
Nov17,revenue,FY29,187323779.92338097,2.2,2.5
Nov17,revenue,FY29,187323779.92338097,2.2,2.75
Nov17,revenue,FY29,187323779.92338097,2.2,3
Nov17,revenue,FY29,187323779.92338097,2.2,3.25
Nov17,revenue,FY29,187323779.92338097,2.2,3.5
Nov17,revenue,FY29,187323779.92338097,2.2,3.75
Nov17,revenue,FY29,187323779.92338097,2.2,4
Nov17,revenue,FY29,187323779.92338097,2.2,4.25
Nov17,revenue,FY29,187323779.92338097,2.2,4.5
Nov17,revenue,FY29,187323779.92338097,2.2,4.75
Nov17,revenue,FY29,187323779.92338097,2.2,5
Nov17,revenue,FY29,187323779.92338097,2.2,5.25
Nov17,revenue,FY29,187874192.24551916,2.3,2
Nov17,revenue,FY29,187874192.24551916,2.3,2.25
Nov17,revenue,FY29,187874192.24551916,2.3,2.5
Nov17,revenue,FY29,187874192.24551916,2.3,2.75
Nov17,revenue,FY29,187874192.24551916,2.3,3
Nov17,revenue,FY29,187874192.24551916,2.3,3.25
Nov17,revenue,FY29,187874192.24551916,2.3,3.5
Nov17,revenue,FY29,187874192.24551916,2.3,3.75
Nov17,revenue,FY29,187874192.24551916,2.3,4
Nov17,revenue,FY29,187874192.24551916,2.3,4.25
Nov17,revenue,FY29,187874192.24551916,2.3,4.5
Nov17,revenue,FY29,187874192.24551916,2.3,4.75
Nov17,revenue,FY29,187874192.24551916,2.3,5
Nov17,revenue,FY29,187874192.24551916,2.3,5.25
Nov17,revenue,FY29,188425681.695146,2.4,2
Nov17,revenue,FY29,188425681.695146,2.4,2.25
Nov17,revenue,FY29,188425681.695146,2.4,2.5
Nov17,revenue,FY29,188425681.695146,2.4,2.75
Nov17,revenue,FY29,188425681.695146,2.4,3
Nov17,revenue,FY29,188425681.695146,2.4,3.25
Nov17,revenue,FY29,188425681.695146,2.4,3.5
Nov17,revenue,FY29,188425681.695146,2.4,3.75
Nov17,revenue,FY29,188425681.695146,2.4,4
Nov17,revenue,FY29,188425681.695146,2.4,4.25
Nov17,revenue,FY29,188425681.695146,2.4,4.5
Nov17,revenue,FY29,188425681.695146,2.4,4.75
Nov17,revenue,FY29,188425681.695146,2.4,5
Nov17,revenue,FY29,188425681.695146,2.4,5.25
Nov17,revenue,FY29,188978249.32517183,2.5,2
Nov17,revenue,FY29,188978249.32517183,2.5,2.25
Nov17,revenue,FY29,188978249.32517183,2.5,2.5
Nov17,revenue,FY29,188978249.32517183,2.5,2.75
Nov17,revenue,FY29,188978249.32517183,2.5,3
Nov17,revenue,FY29,188978249.32517183,2.5,3.25
Nov17,revenue,FY29,188978249.32517183,2.5,3.5
Nov17,revenue,FY29,188978249.32517183,2.5,3.75
Nov17,revenue,FY29,188978249.32517183,2.5,4
Nov17,revenue,FY29,188978249.32517183,2.5,4.25
Nov17,revenue,FY29,188978249.32517183,2.5,4.5
Nov17,revenue,FY29,188978249.32517183,2.5,4.75
Nov17,revenue,FY29,188978249.32517183,2.5,5
Nov17,revenue,FY29,188978249.32517183,2.5,5.25
Nov17,revenue,FY29,189531896.1885074,2.6,2
Nov17,revenue,FY29,189531896.1885074,2.6,2.25
Nov17,revenue,FY29,189531896.1885074,2.6,2.5
Nov17,revenue,FY29,189531896.1885074,2.6,2.75
Nov17,revenue,FY29,189531896.1885074,2.6,3
Nov17,revenue,FY29,189531896.1885074,2.6,3.25
Nov17,revenue,FY29,189531896.1885074,2.6,3.5
Nov17,revenue,FY29,189531896.1885074,2.6,3.75
Nov17,revenue,FY29,189531896.1885074,2.6,4
Nov17,revenue,FY29,189531896.1885074,2.6,4.25
Nov17,revenue,FY29,189531896.1885074,2.6,4.5
Nov17,revenue,FY29,189531896.1885074,2.6,4.75
Nov17,revenue,FY29,189531896.1885074,2.6,5
Nov17,revenue,FY29,189531896.1885074,2.6,5.25
Nov17,revenue,FY29,190086623.3380631,2.7,2
Nov17,revenue,FY29,190086623.3380631,2.7,2.25
Nov17,revenue,FY29,190086623.3380631,2.7,2.5
Nov17,revenue,FY29,190086623.3380631,2.7,2.75
Nov17,revenue,FY29,190086623.3380631,2.7,3
Nov17,revenue,FY29,190086623.3380631,2.7,3.25
Nov17,revenue,FY29,190086623.3380631,2.7,3.5
Nov17,revenue,FY29,190086623.3380631,2.7,3.75
Nov17,revenue,FY29,190086623.3380631,2.7,4
Nov17,revenue,FY29,190086623.3380631,2.7,4.25
Nov17,revenue,FY29,190086623.3380631,2.7,4.5
Nov17,revenue,FY29,190086623.3380631,2.7,4.75
Nov17,revenue,FY29,190086623.3380631,2.7,5
Nov17,revenue,FY29,190086623.3380631,2.7,5.25
Nov17,revenue,FY29,190642431.82674965,2.8,2
Nov17,revenue,FY29,190642431.82674965,2.8,2.25
Nov17,revenue,FY29,190642431.82674965,2.8,2.5
Nov17,revenue,FY29,190642431.82674965,2.8,2.75
Nov17,revenue,FY29,190642431.82674965,2.8,3
Nov17,revenue,FY29,190642431.82674965,2.8,3.25
Nov17,revenue,FY29,190642431.82674965,2.8,3.5
Nov17,revenue,FY29,190642431.82674965,2.8,3.75
Nov17,revenue,FY29,190642431.82674965,2.8,4
Nov17,revenue,FY29,190642431.82674965,2.8,4.25
Nov17,revenue,FY29,190642431.82674965,2.8,4.5
Nov17,revenue,FY29,190642431.82674965,2.8,4.75
Nov17,revenue,FY29,190642431.82674965,2.8,5
Nov17,revenue,FY29,190642431.82674965,2.8,5.25
Nov17,revenue,FY29,191199322.70747736,2.9,2
Nov17,revenue,FY29,191199322.70747736,2.9,2.25
Nov17,revenue,FY29,191199322.70747736,2.9,2.5
Nov17,revenue,FY29,191199322.70747736,2.9,2.75
Nov17,revenue,FY29,191199322.70747736,2.9,3
Nov17,revenue,FY29,191199322.70747736,2.9,3.25
Nov17,revenue,FY29,191199322.70747736,2.9,3.5
Nov17,revenue,FY29,191199322.70747736,2.9,3.75
Nov17,revenue,FY29,191199322.70747736,2.9,4
Nov17,revenue,FY29,191199322.70747736,2.9,4.25
Nov17,revenue,FY29,191199322.70747736,2.9,4.5
Nov17,revenue,FY29,191199322.70747736,2.9,4.75
Nov17,revenue,FY29,191199322.70747736,2.9,5
Nov17,revenue,FY29,191199322.70747736,2.9,5.25
Nov17,revenue,FY29,191757297.03315705,3,2
Nov17,revenue,FY29,191757297.03315705,3,2.25
Nov17,revenue,FY29,191757297.03315705,3,2.5
Nov17,revenue,FY29,191757297.03315705,3,2.75
Nov17,revenue,FY29,191757297.03315705,3,3
Nov17,revenue,FY29,191757297.03315705,3,3.25
Nov17,revenue,FY29,191757297.03315705,3,3.5
Nov17,revenue,FY29,191757297.03315705,3,3.75
Nov17,revenue,FY29,191757297.03315705,3,4
Nov17,revenue,FY29,191757297.03315705,3,4.25
Nov17,revenue,FY29,191757297.03315705,3,4.5
Nov17,revenue,FY29,191757297.03315705,3,4.75
Nov17,revenue,FY29,191757297.03315705,3,5
Nov17,revenue,FY29,191757297.03315705,3,5.25
Nov17,revenue,FY30,189950706.09892657,2,2
Nov17,revenue,FY30,189950706.09892657,2,2.25
Nov17,revenue,FY30,189950706.09892657,2,2.5
Nov17,revenue,FY30,189950706.09892657,2,2.75
Nov17,revenue,FY30,189950706.09892657,2,3
Nov17,revenue,FY30,189950706.09892657,2,3.25
Nov17,revenue,FY30,189950706.09892657,2,3.5
Nov17,revenue,FY30,189950706.09892657,2,3.75
Nov17,revenue,FY30,189950706.09892657,2,4
Nov17,revenue,FY30,189950706.09892657,2,4.25
Nov17,revenue,FY30,189950706.09892657,2,4.5
Nov17,revenue,FY30,189950706.09892657,2,4.75
Nov17,revenue,FY30,189950706.09892657,2,5
Nov17,revenue,FY30,189950706.09892657,2,5.25
Nov17,revenue,FY30,190696706.99301293,2.1,2
Nov17,revenue,FY30,190696706.99301293,2.1,2.25
Nov17,revenue,FY30,190696706.99301293,2.1,2.5
Nov17,revenue,FY30,190696706.99301293,2.1,2.75
Nov17,revenue,FY30,190696706.99301293,2.1,3
Nov17,revenue,FY30,190696706.99301293,2.1,3.25
